pickup_date,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pickup_location_id,dropoff_location_id,junk1,junk2
2015-01-01,0,1,2015-01-01 00:16:26,2015-01-01 00:31:57,1,4.900000095367432,-73.95226287841797,40.777095794677734,1,N,-73.98016357421875,40.72465515136719,1,17.0,0.5,0.5,4.550000190734863,0.0,0.0,22.849998474121094,0,0,,
2015-01-01,0,1,2015-01-01 00:16:26,2015-01-01 00:27:04,1,5.900000095367432,-73.87440490722656,40.77397155761719,1,N,-73.93758392333984,40.802757263183594,2,18.0,0.5,0.5,0.0,5.329999923706055,0.0,24.630001068115234,0,0,,
2015-01-01,0,1,2015-01-01 00:16:26,2015-01-01 00:43:27,1,8.800000190734863,-73.98623657226562,40.77222442626953,1,N,-73.98876953125,40.703704833984375,1,29.0,0.5,0.5,1.5,0.0,0.0,31.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:26,2015-01-01 00:19:45,1,0.6000000238418579,-74.00746154785156,40.74102020263672,1,N,-74.00605010986328,40.735694885253906,2,4.5,0.5,0.5,0.0,0.0,0.0,5.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:27,2015-01-01 00:25:41,1,0.0,-73.99475860595703,40.76601028442383,1,N,-73.99466705322266,40.76676559448242,2,7.0,0.5,0.5,0.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:27,2015-01-01 00:29:18,1,0.30000001192092896,-73.98785400390625,40.748661041259766,1,N,-73.98373413085938,40.75090026855469,2,8.5,0.5,0.5,0.0,0.0,0.0,9.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:27,2015-01-01 00:36:28,3,2.700000047683716,-73.99040222167969,40.71873092651367,1,N,-73.98736572265625,40.74785614013672,2,14.0,0.5,0.5,0.0,0.0,0.0,15.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:27,2015-01-01 00:19:37,1,0.699999988079071,-73.96963500976562,40.768951416015625,1,N,-73.95982360839844,40.76359939575195,1,4.199999809265137,0.5,0.5,1.100000023841858,0.0,0.0,6.599999904632568,0,0,,
2015-01-01,0,1,2015-01-01 00:16:27,2015-01-01 00:24:17,1,1.2000000476837158,-73.9624252319336,40.76692199707031,1,N,-73.97474670410156,40.75478744506836,2,7.0,0.5,0.5,0.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:28,2015-01-01 00:28:37,1,3.9000000953674316,-73.95573425292969,40.77964782714844,1,N,-73.95413970947266,40.74202346801758,2,14.0,0.5,0.5,0.0,0.0,0.0,15.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:29,2015-01-01 00:23:58,4,1.899999976158142,-73.96826171875,40.79692077636719,1,N,-73.94877624511719,40.81327819824219,2,8.5,0.5,0.5,0.0,0.0,0.0,9.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:29,2015-01-01 00:33:05,1,4.599999904632568,-73.97198486328125,40.756858825683594,1,N,-73.99266815185547,40.72367477416992,1,16.700000762939453,0.5,0.5,2.0,0.0,0.0,20.0,0,0,,
2015-01-01,0,1,2015-01-01 00:16:29,2015-01-01 00:28:24,1,2.5,-73.98394012451172,40.77940368652344,1,N,-73.95162200927734,40.77790451049805,2,10.5,0.5,0.5,0.0,0.0,0.0,11.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:30,2015-01-01 00:28:06,1,3.0,-73.99073028564453,40.73308181762695,1,N,-73.9589614868164,40.70881652832031,1,12.0,0.5,0.5,1.7000000476837158,0.0,0.0,15.0,0,0,,
2015-01-01,0,1,2015-01-01 00:16:30,2015-01-01 00:28:21,4,1.7000000476837158,-73.99937438964844,40.73931884765625,1,N,-73.98094177246094,40.744964599609375,1,9.5,0.5,0.5,2.1500000953674316,0.0,0.0,12.949999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:16:30,2015-01-01 00:21:36,1,1.2000000476837158,-73.95658111572266,40.77125549316406,1,N,-73.94831085205078,40.781280517578125,1,6.0,0.5,0.5,1.4500000476837158,0.0,0.0,8.75,0,0,,
2015-01-01,0,1,2015-01-01 00:16:30,2015-01-01 00:26:11,1,3.9000000953674316,0.0,0.0,1,N,0.0,0.0,1,13.5,0.5,0.5,2.950000047683716,0.0,0.0,17.75,0,0,,
2015-01-01,0,1,2015-01-01 00:16:31,2015-01-01 00:34:51,2,6.800000190734863,-74.00160217285156,40.73599624633789,1,N,-73.96229553222656,40.81722640991211,2,22.0,0.5,0.5,0.0,0.0,0.0,23.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:31,2015-01-01 00:26:38,2,4.800000190734863,-74.00529479980469,40.70878982543945,1,N,-73.97533416748047,40.75117492675781,2,15.0,0.5,0.5,0.0,0.0,0.0,16.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:32,2015-01-01 00:27:22,1,1.399999976158142,-74.00523376464844,40.721866607666016,1,N,-73.99392700195312,40.7413215637207,1,8.5,0.5,0.5,1.9500000476837158,0.0,0.0,11.75,0,0,,
2015-01-01,0,1,2015-01-01 00:16:32,2015-01-01 00:24:43,1,1.7000000476837158,-73.97820281982422,40.720787048339844,1,N,-73.97648620605469,40.73972702026367,2,8.0,0.5,0.5,0.0,0.0,0.0,9.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:32,2015-01-01 00:30:03,1,2.700000047683716,-73.9759750366211,40.7602424621582,1,N,-73.9887924194336,40.73139953613281,2,12.0,0.5,0.5,0.0,0.0,0.0,13.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:32,2015-01-01 00:26:41,2,1.600000023841858,0.0,0.0,1,N,0.0,0.0,2,8.5,0.5,0.5,0.0,0.0,0.0,9.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:32,2015-01-01 00:45:55,1,8.0,-73.98381042480469,40.729248046875,1,N,-73.98381042480469,40.729248046875,2,28.0,0.5,0.5,0.0,0.0,0.0,29.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:33,2015-01-01 00:19:49,1,0.699999988079071,-74.00483703613281,40.74069595336914,1,N,-74.00367736816406,40.748233795166016,2,4.5,0.5,0.5,0.0,0.0,0.0,5.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:33,2015-01-01 00:37:35,1,1.7000000476837158,-73.99991607666016,40.74329376220703,1,N,-73.99202728271484,40.76319885253906,2,13.5,0.5,0.5,0.0,0.0,0.0,14.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:34,2015-01-01 00:22:08,1,1.100000023841858,-73.99263763427734,40.768497467041016,1,N,-74.0042724609375,40.75843048095703,2,6.0,0.5,0.5,0.0,0.0,0.0,7.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:34,2015-01-01 00:23:53,1,0.8999999761581421,-73.96819305419922,40.76018142700195,1,N,-73.98246765136719,40.76665115356445,1,6.199999809265137,0.5,0.5,1.399999976158142,0.0,0.0,8.899999618530273,0,0,,
2015-01-01,0,1,2015-01-01 00:16:34,2015-01-01 00:32:35,1,10.399999618530273,-73.78999328613281,40.6464729309082,1,Y,-73.86127471923828,40.7518310546875,2,29.5,0.5,0.5,0.0,0.0,0.0,30.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:35,2015-01-01 00:20:48,1,0.30000001192092896,-73.97738647460938,40.757694244384766,1,N,-73.97347259521484,40.754634857177734,2,4.5,0.5,0.5,0.0,0.0,0.0,5.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:35,2015-01-01 00:37:28,2,9.199999809265137,-73.98197174072266,40.68356704711914,1,N,-73.98197174072266,40.68356704711914,1,26.700000762939453,0.5,0.5,7.0,0.0,0.0,35.0,0,0,,
2015-01-01,0,1,2015-01-01 00:16:36,2015-01-01 00:45:28,1,4.300000190734863,-73.95511627197266,40.7831916809082,1,N,-73.9964599609375,40.736358642578125,2,20.5,0.5,0.5,0.0,0.0,0.0,21.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:36,2015-01-01 00:26:00,3,0.699999988079071,-73.97376251220703,40.754276275634766,1,N,-73.97611236572266,40.75152587890625,2,7.0,0.5,0.5,0.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:36,2015-01-01 00:26:09,1,1.100000023841858,-73.97908020019531,40.73698425292969,1,N,-73.98560333251953,40.74720764160156,2,7.5,0.5,0.5,0.0,0.0,0.0,8.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:37,2015-01-01 00:25:45,1,1.899999976158142,0.0,0.0,1,N,0.0,0.0,1,8.699999809265137,0.5,0.5,1.5,0.0,0.0,11.5,0,0,,
2015-01-01,0,1,2015-01-01 00:16:38,2015-01-01 00:24:28,3,1.7000000476837158,-73.99288177490234,40.75103759765625,1,N,-73.98068237304688,40.73402786254883,1,7.199999809265137,0.5,0.5,1.7000000476837158,0.0,0.0,10.199999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:16:38,2015-01-01 00:23:19,2,1.2999999523162842,0.0,0.0,1,N,0.0,0.0,2,6.5,0.5,0.5,0.0,0.0,0.0,7.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:38,2015-01-01 00:18:03,1,0.4000000059604645,-73.96017456054688,40.7623291015625,1,N,-73.95523071289062,40.76741409301758,1,3.5,0.5,0.5,1.0,0.0,0.0,5.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:38,2015-01-01 00:55:50,3,6.599999904632568,-73.99854278564453,40.74512481689453,1,N,-73.93663024902344,40.796600341796875,1,28.5,0.5,0.5,5.5,0.0,0.0,35.29999923706055,0,0,,
2015-01-01,0,1,2015-01-01 00:16:38,2015-01-01 00:24:37,2,0.8999999761581421,-73.98226165771484,40.735965728759766,1,N,-73.97906494140625,40.739524841308594,1,6.699999809265137,0.5,0.5,1.0,0.0,0.0,9.0,0,0,,
2015-01-01,0,1,2015-01-01 00:16:39,2015-01-01 00:25:30,1,1.2000000476837158,-73.99990844726562,40.72855758666992,1,N,-73.9797592163086,40.722755432128906,1,7.199999809265137,0.5,0.5,1.7000000476837158,0.0,0.0,10.199999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:16:39,2015-01-01 00:37:49,1,3.299999952316284,-73.99727630615234,40.72172927856445,1,N,-73.97367858886719,40.762901306152344,1,15.199999809265137,0.5,0.5,4.119999885559082,0.0,0.0,20.6200008392334,0,0,,
2015-01-01,0,1,2015-01-01 00:16:39,2015-01-01 00:34:54,1,10.100000381469727,-73.98734283447266,40.72905349731445,1,N,-73.97037506103516,40.645145416259766,1,28.0,0.5,0.5,8.75,0.0,0.0,38.04999923706055,0,0,,
2015-01-01,0,1,2015-01-01 00:16:39,2015-01-01 00:28:31,3,3.0999999046325684,0.0,0.0,1,N,0.0,0.0,2,12.0,0.5,0.5,0.0,0.0,0.0,13.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:39,2015-01-01 00:23:04,1,1.5,-73.9599609375,40.813716888427734,1,N,-73.95053100585938,40.826072692871094,2,7.5,0.5,0.5,0.0,0.0,0.0,8.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:40,2015-01-01 00:37:36,1,4.5,-73.96163177490234,40.77113342285156,1,N,-74.00540924072266,40.71528244018555,1,16.700000762939453,0.5,0.5,5.400000095367432,0.0,0.0,23.399999618530273,0,0,,
2015-01-01,0,1,2015-01-01 00:16:40,2015-01-01 00:40:45,1,6.099999904632568,0.0,0.0,1,N,0.0,0.0,1,21.700000762939453,0.5,0.5,3.0,0.0,0.0,26.0,0,0,,
2015-01-01,0,1,2015-01-01 00:16:40,2015-01-01 00:23:30,2,2.4000000953674316,-73.96690368652344,40.76205062866211,1,N,-73.93177795410156,40.75453567504883,1,9.5,0.5,0.5,3.200000047683716,0.0,0.0,14.0,0,0,,
2015-01-01,0,1,2015-01-01 00:16:40,2015-01-01 00:28:44,2,2.9000000953674316,-73.9919662475586,40.72626876831055,1,N,-73.99593353271484,40.699066162109375,1,12.0,0.5,0.5,3.299999952316284,0.0,0.0,16.600000381469727,0,0,,
2015-01-01,0,1,2015-01-01 00:16:40,2015-01-01 00:27:25,2,2.0999999046325684,-73.97904205322266,40.77758026123047,1,N,-73.95153045654297,40.77949905395508,1,9.199999809265137,0.5,0.5,2.0,0.0,0.0,12.5,0,0,,
2015-01-01,0,1,2015-01-01 00:16:41,2015-01-01 00:37:16,1,4.900000095367432,-73.9817123413086,40.732421875,1,Y,-73.95991516113281,40.682254791259766,1,18.200000762939453,0.5,0.5,2.0,0.0,0.0,21.5,0,0,,
2015-01-01,0,1,2015-01-01 00:16:41,2015-01-01 00:29:20,1,3.200000047683716,-73.98365783691406,40.72157669067383,1,N,-73.98278045654297,40.702205657958984,1,12.0,0.5,0.5,3.299999952316284,0.0,0.0,16.600000381469727,0,0,,
2015-01-01,0,1,2015-01-01 00:16:41,2015-01-01 00:20:47,3,0.699999988079071,-73.97158813476562,40.78223419189453,1,N,-73.97333526611328,40.78987121582031,1,5.0,0.5,0.5,1.25,0.0,0.0,7.550000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:41,2015-01-01 00:36:39,1,6.300000190734863,-73.96808624267578,40.67300033569336,1,N,-73.9517822265625,40.725608825683594,1,21.0,0.5,0.5,4.449999809265137,0.0,0.0,26.75,0,0,,
2015-01-01,0,1,2015-01-01 00:16:41,2015-01-01 00:35:01,1,4.0,-73.9459228515625,40.79277420043945,1,N,-73.98590087890625,40.746315002441406,1,15.5,0.5,0.5,0.0,0.0,0.0,16.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:41,2015-01-01 00:21:51,1,1.0,-73.9859848022461,40.73115158081055,1,N,-73.989013671875,40.720314025878906,1,5.199999809265137,0.5,0.5,1.6200000047683716,0.0,0.0,8.120000839233398,0,0,,
2015-01-01,0,1,2015-01-01 00:16:41,2015-01-01 00:18:09,1,0.4000000059604645,-73.95735931396484,40.770137786865234,1,N,-73.96285247802734,40.76810073852539,2,3.5,0.5,0.5,0.0,0.0,0.0,4.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:42,2015-01-01 00:33:36,1,7.699999809265137,0.0,0.0,1,N,0.0,0.0,2,24.0,0.5,0.5,0.0,0.0,0.0,25.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:43,2015-01-01 00:24:20,1,1.2000000476837158,0.0,0.0,1,N,0.0,0.0,1,7.199999809265137,0.5,0.5,2.119999885559082,0.0,0.0,10.620000839233398,0,0,,
2015-01-01,0,1,2015-01-01 00:16:44,2015-01-01 00:21:05,2,0.800000011920929,-73.95640563964844,40.775630950927734,1,N,-73.95087432861328,40.76967239379883,1,5.0,0.5,0.5,3.0,0.0,0.0,9.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:44,2015-01-01 00:29:17,1,2.0,-73.9608383178711,40.7611198425293,1,N,-73.98892974853516,40.777217864990234,1,10.5,0.5,0.5,2.3499999046325684,0.0,0.0,14.15000057220459,0,0,,
2015-01-01,0,1,2015-01-01 00:16:44,2015-01-01 00:25:21,1,1.7000000476837158,-74.0063247680664,40.73019790649414,1,N,-74.01702880859375,40.71146774291992,1,8.5,0.5,0.5,2.9000000953674316,0.0,0.0,12.699999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:16:44,2015-01-01 00:20:17,1,1.2999999523162842,-73.97615051269531,40.757301330566406,1,N,-73.9640121459961,40.77348327636719,2,6.0,0.5,0.5,0.0,0.0,0.0,7.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:45,2015-01-01 00:20:38,1,0.699999988079071,-73.97894287109375,40.77729415893555,1,N,-73.98511505126953,40.76934051513672,1,5.0,0.5,0.5,2.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:45,2015-01-01 00:33:34,2,2.5999999046325684,-73.9898681640625,40.725650787353516,1,N,-73.9730453491211,40.75542068481445,2,12.5,0.5,0.5,0.0,0.0,0.0,13.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:45,2015-01-01 00:36:08,1,2.0999999046325684,-74.00078582763672,40.73080062866211,1,N,-73.97884368896484,40.752864837646484,2,13.0,0.5,0.5,0.0,0.0,0.0,14.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:45,2015-01-01 00:20:56,1,0.800000011920929,-73.97774505615234,40.75163650512695,1,N,-73.97317504882812,40.74361801147461,1,5.0,0.5,0.5,1.850000023841858,0.0,0.0,8.15000057220459,0,0,,
2015-01-01,0,1,2015-01-01 00:16:45,2015-01-01 00:26:05,1,1.0,-73.98017120361328,40.73856735229492,1,N,-73.98124694824219,40.747806549072266,2,7.5,0.5,0.5,0.0,0.0,0.0,8.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:45,2015-01-01 00:20:36,1,1.0,-73.98564910888672,40.749027252197266,1,N,-73.99299621582031,40.73685073852539,2,5.0,0.5,0.5,0.0,0.0,0.0,6.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:46,2015-01-01 00:22:09,2,1.7000000476837158,-73.9657211303711,40.75865173339844,1,N,-73.97966766357422,40.73822784423828,2,7.0,0.5,0.5,0.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:46,2015-01-01 00:25:37,2,0.699999988079071,-73.98966979980469,40.743141174316406,1,N,-73.9815673828125,40.74100112915039,1,7.0,0.5,0.5,2.049999952316284,0.0,0.0,10.350000381469727,0,0,,
2015-01-01,0,1,2015-01-01 00:16:46,2015-01-01 00:31:57,1,3.299999952316284,-73.99420166015625,40.719390869140625,1,Y,-73.96834564208984,40.679264068603516,2,14.0,0.5,0.5,0.0,0.0,0.0,15.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:46,2015-01-01 00:33:39,2,2.5999999046325684,-73.97682189941406,40.75405502319336,1,N,-73.99961853027344,40.73103713989258,1,12.199999809265137,0.5,0.5,2.700000047683716,0.0,0.0,16.200000762939453,0,0,,
2015-01-01,0,1,2015-01-01 00:16:46,2015-01-01 00:29:42,1,6.0,0.0,0.0,1,N,0.0,0.0,2,18.0,0.5,0.5,0.0,0.0,0.0,19.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:46,2015-01-01 00:22:06,3,0.4000000059604645,-73.96978759765625,40.7539176940918,1,N,-73.97541046142578,40.752525329589844,2,5.0,0.5,0.5,0.0,0.0,0.0,6.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:46,2015-01-01 00:37:17,1,5.199999809265137,-74.0050277709961,40.737300872802734,1,N,-73.9495849609375,40.71762466430664,1,20.0,0.5,0.5,4.25,0.0,0.0,25.549999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:48,2015-01-01 00:17:25,1,0.0,-73.99303436279297,40.741329193115234,1,N,-73.99332427978516,40.741390228271484,3,2.5,0.5,0.5,0.0,0.0,0.0,3.799999952316284,0,0,,
2015-01-01,0,1,2015-01-01 00:16:48,2015-01-01 00:18:29,2,0.30000001192092896,-73.9907455444336,40.71818542480469,1,N,-73.98798370361328,40.721317291259766,1,3.200000047683716,0.5,0.5,2.5,0.0,0.0,7.0,0,0,,
2015-01-01,0,1,2015-01-01 00:16:48,2015-01-01 00:30:08,2,2.0,-73.98532104492188,40.75314712524414,1,N,-73.97978210449219,40.733280181884766,1,10.5,0.5,0.5,2.0,0.0,0.0,13.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:48,2015-01-01 00:24:40,1,2.799999952316284,-73.99219512939453,40.769020080566406,1,N,-73.96389770507812,40.799644470214844,2,9.5,0.5,0.5,0.0,0.0,0.0,10.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:48,2015-01-01 00:21:02,3,0.800000011920929,-73.98846435546875,40.734256744384766,1,N,-73.99382019042969,40.72715377807617,2,5.0,0.5,0.5,0.0,0.0,0.0,6.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:49,2015-01-01 00:27:54,1,2.0999999046325684,-74.00473022460938,40.716068267822266,1,N,-73.98284149169922,40.725074768066406,1,9.699999809265137,0.5,0.5,2.200000047683716,0.0,0.0,13.199999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:16:49,2015-01-01 00:44:16,2,4.199999809265137,-73.99600982666016,40.73208236694336,1,N,-73.98194885253906,40.77823257446289,1,19.0,0.5,0.5,4.050000190734863,0.0,0.0,24.349998474121094,0,0,,
2015-01-01,0,1,2015-01-01 00:16:49,2015-01-01 00:33:55,2,7.5,-73.97364044189453,40.76321792602539,1,N,-73.95646667480469,40.71121597290039,1,23.0,0.5,0.5,10.0,5.329999923706055,0.0,39.62999725341797,0,0,,
2015-01-01,0,1,2015-01-01 00:16:49,2015-01-01 00:19:35,1,0.699999988079071,-73.97020721435547,40.76810073852539,1,N,-73.95965576171875,40.76365661621094,2,4.5,0.5,0.5,0.0,0.0,0.0,5.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:50,2015-01-01 00:22:34,1,1.5,-74.00433349609375,40.74238967895508,1,Y,-73.99594116210938,40.75870132446289,1,6.199999809265137,0.5,0.5,1.5,0.0,0.0,9.0,0,0,,
2015-01-01,0,1,2015-01-01 00:16:50,2015-01-01 00:23:35,4,1.0,-74.01766967773438,40.70800018310547,1,N,-74.00784301757812,40.7149658203125,2,6.5,0.5,0.5,0.0,0.0,0.0,7.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:50,2015-01-01 00:28:47,2,1.399999976158142,-73.99980163574219,40.72850036621094,1,N,-73.9919662475586,40.74422836303711,1,8.699999809265137,0.5,0.5,1.75,0.0,0.0,11.75,0,0,,
2015-01-01,0,1,2015-01-01 00:16:50,2015-01-01 00:31:53,1,3.5,-73.96693420410156,40.772552490234375,1,N,-73.93205261230469,40.79517364501953,2,14.0,0.5,0.5,0.0,0.0,0.0,15.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:51,2015-01-01 00:30:01,4,1.7000000476837158,-73.98055267333984,40.772037506103516,1,N,-73.97335052490234,40.75790023803711,2,10.0,0.5,0.5,0.0,0.0,0.0,11.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:51,2015-01-01 00:49:44,4,13.600000381469727,-73.96385955810547,40.77684020996094,1,N,-74.0112533569336,40.644126892089844,2,41.5,0.5,0.5,0.0,0.0,0.0,42.79999923706055,0,0,,
2015-01-01,0,1,2015-01-01 00:16:52,2015-01-01 00:24:29,1,1.100000023841858,-74.00322723388672,40.72687911987305,1,N,-74.00977325439453,40.737789154052734,1,7.0,0.5,0.5,1.649999976158142,0.0,0.0,9.949999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:16:52,2015-01-01 00:40:06,2,4.199999809265137,-73.94483184814453,40.77919006347656,1,N,-73.94483184814453,40.77919006347656,2,17.5,0.5,0.5,0.0,0.0,0.0,18.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:52,2015-01-01 00:31:44,1,5.400000095367432,-73.9881591796875,40.72261428833008,1,Y,-73.97744750976562,40.68378829956055,2,18.5,0.5,0.5,0.0,0.0,0.0,19.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:52,2015-01-01 00:19:35,2,0.4000000059604645,-73.94864654541016,40.744903564453125,1,N,-73.94864654541016,40.744903564453125,1,3.700000047683716,0.5,0.5,1.25,0.0,0.0,6.25,0,0,,
2015-01-01,0,1,2015-01-01 00:16:52,2015-01-01 00:40:44,1,5.800000190734863,-73.99353790283203,40.738468170166016,1,N,-73.9404525756836,40.793270111083984,1,20.5,0.5,0.5,5.0,0.0,0.0,26.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:52,2015-01-01 00:46:25,1,9.100000381469727,-73.96456909179688,40.80729675292969,1,N,-73.99373626708984,40.72087097167969,2,31.5,0.5,0.5,0.0,0.0,0.0,32.79999923706055,0,0,,
2015-01-01,0,1,2015-01-01 00:16:53,2015-01-01 00:32:53,2,4.199999809265137,-73.98180389404297,40.73649597167969,1,N,-73.9728775024414,40.68566131591797,1,15.5,0.5,0.5,1.0,0.0,0.0,17.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:53,2015-01-01 00:44:22,1,1.7000000476837158,-73.98530578613281,40.75341796875,1,N,-73.97826385498047,40.756282806396484,1,16.700000762939453,0.5,0.5,5.400000095367432,0.0,0.0,23.399999618530273,0,0,,
2015-01-01,0,1,2015-01-01 00:16:54,2015-01-01 00:27:34,2,1.5,-73.99077606201172,40.734317779541016,1,N,-73.99493408203125,40.75014114379883,1,9.0,0.5,0.5,1.0,0.0,0.0,11.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:54,2015-01-01 00:46:42,4,3.299999952316284,-73.99003601074219,40.75677490234375,1,N,-73.9794921875,40.74980926513672,1,19.200000762939453,0.5,0.5,6.150000095367432,0.0,0.0,26.649999618530273,0,0,,
2015-01-01,0,1,2015-01-01 00:16:54,2015-01-01 00:24:50,1,1.5,-73.97708129882812,40.777000427246094,1,N,-73.96863555908203,40.7932243347168,2,8.0,0.5,0.5,0.0,0.0,0.0,9.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:55,2015-01-01 00:30:10,1,3.5,-73.98908996582031,40.71894454956055,1,N,-73.95894622802734,40.76380157470703,1,12.699999809265137,0.5,0.5,1.0,0.0,0.0,15.0,0,0,,
2015-01-01,0,1,2015-01-01 00:16:55,2015-01-01 00:21:50,1,1.100000023841858,-73.98828125,40.73921585083008,1,N,-74.00273132324219,40.73987579345703,1,5.199999809265137,0.5,0.5,1.9500000476837158,0.0,0.0,8.449999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:16:55,2015-01-01 00:34:32,1,2.299999952316284,-73.99650573730469,40.7446403503418,1,N,-73.98692321777344,40.76615905761719,1,12.5,0.5,0.5,2.75,0.0,0.0,16.549999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:55,2015-01-01 00:21:24,2,0.800000011920929,-73.99369049072266,40.74142074584961,1,N,-73.99510955810547,40.74980545043945,2,5.0,0.5,0.5,0.0,0.0,0.0,6.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:56,2015-01-01 00:26:28,2,1.5,-73.99243927001953,40.724525451660156,1,N,-73.9839859008789,40.743072509765625,1,8.0,0.5,0.5,1.850000023841858,0.0,0.0,11.15000057220459,0,0,,
2015-01-01,0,1,2015-01-01 00:16:56,2015-01-01 00:42:07,1,1.2999999523162842,-73.99018096923828,40.761627197265625,1,N,-73.98686218261719,40.74778747558594,2,15.5,0.5,0.5,0.0,0.0,0.0,16.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:56,2015-01-01 00:25:07,1,0.8999999761581421,-73.99349212646484,40.7520751953125,1,N,-73.99907684326172,40.74441909790039,2,7.0,0.5,0.5,0.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:16:57,2015-01-01 00:51:11,1,3.4000000953674316,-73.9725341796875,40.764949798583984,1,N,-74.00312805175781,40.7329216003418,2,21.0,0.5,0.5,0.0,0.0,0.0,22.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:16:57,2015-01-01 00:39:15,1,5.0,-73.98930358886719,40.71870803833008,1,N,-73.97900390625,40.77326965332031,2,18.5,0.5,0.5,0.0,0.0,0.0,19.799999237060547,0,0,,
